row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,radical,radical_status,stroke_count,stroke_order,standard_evidence_status,standardizer_status,blocked_items,zdic_url,proposed_cnbe32,proposed_cnbe32_status,review_status,cnbe_write_status,database_rebuild_status,initial_fill_status,initial_fill_rule,initial_source_priority,initial_authority_boundary,initial_review_status,initial_cnbe_write_status,initial_database_rebuild_status,initial_completion_status
8105_full_0070,习,U+4E60,20064,8105_national_standard_core,,70,national_standard_then_core_reference_then_network_cross_reference,右上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿹?冫,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,冫,冫,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,3,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A0,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0072,马,U+9A6C,39532,8105_national_standard_core,,72,national_standard_then_core_reference_then_network_cross_reference,右上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿹?一,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,一,马,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,3,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A9%AC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0073,乡,U+4E61,20065,8105_national_standard_core,,73,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,幺,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,乡,幺,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,3,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0077,井,U+4E95,20117,8105_national_standard_core,,77,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻二?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,二,二,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%95,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0083,专,U+4E13,19987,8105_national_standard_core,,83,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻?一,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,一,一,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%93,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0084,丐,U+4E10,19984,8105_national_standard_core,,84,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱下?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,下,一,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%90,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0088,五,U+4E94,20116,8105_national_standard_core,,88,national_standard_then_core_reference_then_network_cross_reference,全包围,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿴二?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,二,二,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%94,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0091,不,U+4E0D,19981,8105_national_standard_core,,91,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱一?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,一,一,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%8D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0097,友,U+53CB,21451,8105_national_standard_core,,97,national_standard_then_core_reference_then_network_cross_reference,左上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿸?又,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,又,又,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%8B,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0101,巨,U+5DE8,24040,8105_national_standard_core,,101,national_standard_then_core_reference_then_network_cross_reference,左三包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿷匚?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,匚,匚,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%A8,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0106,互,U+4E92,20114,8105_national_standard_core,,106,national_standard_then_core_reference_then_network_cross_reference,全包围,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿴二?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,二,二,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%92,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0117,水,U+6C34,27700,8105_national_standard_core,,117,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻亅?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,亅,水,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%B4,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0122,气,U+6C14,27668,8105_national_standard_core,,122,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱亻?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,亻,气,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%94,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0125,升,U+5347,21319,8105_national_standard_core,,125,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻十?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,十,十,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8D%87,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0127,长,U+957F,38271,8105_national_standard_core,,127,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻?一,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,一,长,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%95%BF,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0130,片,U+7247,29255,8105_national_standard_core,,130,national_standard_then_core_reference_then_network_cross_reference,左上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿸??,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,片,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%89%87,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0138,爪,U+722A,29226,8105_national_standard_core,,138,national_standard_then_core_reference_then_network_cross_reference,上三包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿵?丨,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,丨,爪,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%88%AA,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0140,介,U+4ECB,20171,8105_national_standard_core,,140,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱人?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,人,人,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%8B,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0144,今,U+4ECA,20170,8105_national_standard_core,,144,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱人?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,人,人,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%8A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0157,乌,U+4E4C,20044,8105_national_standard_core,,157,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱丿?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,丿,丿,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%8C,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0163,方,U+65B9,26041,8105_national_standard_core,,163,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱亠?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,亠,方,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%96%B9,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0166,斗,U+6597,26007,8105_national_standard_core,,166,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻十?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,十,斗,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%96%97,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0178,巴,U+5DF4,24052,8105_national_standard_core,,178,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻巳?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,巳,巳,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%B4,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0182,以,U+4EE5,20197,8105_national_standard_core,,182,national_standard_then_core_reference_then_network_cross_reference,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰?人,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,人,人,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%A5,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0184,予,U+4E88,20104,8105_national_standard_core,,184,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱?丁,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,丁,亅,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%88,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0188,书,U+4E66,20070,8105_national_standard_core,,188,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻?丨,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,丨,丨,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0189,幻,U+5E7B,24187,8105_national_standard_core,,189,national_standard_then_core_reference_then_network_cross_reference,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰幺?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,幺,幺,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,4,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B9%BB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0195,击,U+51FB,20987,8105_national_standard_core,,195,national_standard_then_core_reference_then_network_cross_reference,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱?凵,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,凵,凵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,5,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%87%BB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_0206,世,U+4E16,19990,8105_national_standard_core,,206,national_standard_then_core_reference_then_network_cross_reference,镶嵌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿻廿?,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,廿,一,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,5,,REVIEW_REQUIRED,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%96,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
