row_id,character,unicode_codepoint,standard_rank,standardizer_status,blocked_items,zdic_url,source_level
8105_full_0029,才,U+624D,29,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%89%8D,network_cross_reference_queue
8105_full_0031,寸,U+5BF8,31,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%AF%B8,network_cross_reference_queue
8105_full_0034,与,U+4E0E,34,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%8E,network_cross_reference_queue
8105_full_0035,万,U+4E07,35,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%87,network_cross_reference_queue
8105_full_0042,乞,U+4E5E,42,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%9E,network_cross_reference_queue
8105_full_0047,久,U+4E45,47,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%85,network_cross_reference_queue
8105_full_0052,及,U+53CA,52,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%8A,network_cross_reference_queue
8105_full_0054,亡,U+4EA1,54,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%A1,network_cross_reference_queue
8105_full_0055,门,U+95E8,55,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%97%A8,network_cross_reference_queue
8105_full_0058,之,U+4E4B,58,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%8B,network_cross_reference_queue
8105_full_0059,尸,U+5C38,59,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B0%B8,network_cross_reference_queue
8105_full_0060,己,U+5DF1,60,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%B1,network_cross_reference_queue
8105_full_0061,已,U+5DF2,61,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%B2,network_cross_reference_queue
8105_full_0062,巳,U+5DF3,62,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%B3,network_cross_reference_queue
8105_full_0063,弓,U+5F13,63,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%BC%93,network_cross_reference_queue
8105_full_0066,也,U+4E5F,66,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%9F,network_cross_reference_queue
8105_full_0067,女,U+5973,67,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A5%B3,network_cross_reference_queue
8105_full_0069,飞,U+98DE,69,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A3%9E,network_cross_reference_queue
8105_full_0070,习,U+4E60,70,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A0,network_cross_reference_queue
8105_full_0072,马,U+9A6C,72,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A9%AC,network_cross_reference_queue
8105_full_0073,乡,U+4E61,73,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A1,network_cross_reference_queue
8105_full_0077,井,U+4E95,77,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%95,network_cross_reference_queue
8105_full_0083,专,U+4E13,83,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%93,network_cross_reference_queue
8105_full_0084,丐,U+4E10,84,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%90,network_cross_reference_queue
8105_full_0088,五,U+4E94,88,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%94,network_cross_reference_queue
8105_full_0091,不,U+4E0D,91,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%8D,network_cross_reference_queue
8105_full_0097,友,U+53CB,97,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%8B,network_cross_reference_queue
8105_full_0101,巨,U+5DE8,101,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%A8,network_cross_reference_queue
8105_full_0102,牙,U+7259,102,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%89%99,network_cross_reference_queue
8105_full_0104,戈,U+6208,104,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%88%88,network_cross_reference_queue
8105_full_0106,互,U+4E92,106,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%92,network_cross_reference_queue
8105_full_0108,瓦,U+74E6,108,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%93%A6,network_cross_reference_queue
8105_full_0117,水,U+6C34,117,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%B4,network_cross_reference_queue
8105_full_0120,牛,U+725B,120,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%89%9B,network_cross_reference_queue
8105_full_0121,手,U+624B,121,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%89%8B,network_cross_reference_queue
8105_full_0122,气,U+6C14,122,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%94,network_cross_reference_queue
8105_full_0125,升,U+5347,125,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8D%87,network_cross_reference_queue
8105_full_0127,长,U+957F,127,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%95%BF,network_cross_reference_queue
8105_full_0130,片,U+7247,130,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%89%87,network_cross_reference_queue
8105_full_0138,爪,U+722A,138,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%88%AA,network_cross_reference_queue
8105_full_0140,介,U+4ECB,140,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%8B,network_cross_reference_queue
8105_full_0144,今,U+4ECA,144,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%8A,network_cross_reference_queue
8105_full_0151,氏,U+6C0F,151,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%8F,network_cross_reference_queue
8105_full_0157,乌,U+4E4C,157,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%8C,network_cross_reference_queue
8105_full_0163,方,U+65B9,163,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%96%B9,network_cross_reference_queue
8105_full_0166,斗,U+6597,166,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%96%97,network_cross_reference_queue
8105_full_0174,心,U+5FC3,174,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%BF%83,network_cross_reference_queue
8105_full_0178,巴,U+5DF4,178,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%B4,network_cross_reference_queue
8105_full_0182,以,U+4EE5,182,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%A5,network_cross_reference_queue
8105_full_0184,予,U+4E88,184,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BA%88,network_cross_reference_queue
8105_full_0188,书,U+4E66,188,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%A6,network_cross_reference_queue
8105_full_0189,幻,U+5E7B,189,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B9%BB,network_cross_reference_queue
8105_full_0195,击,U+51FB,195,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%87%BB,network_cross_reference_queue
8105_full_0206,世,U+4E16,206,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%96,network_cross_reference_queue
8105_full_0209,节,U+8282,209,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8A%82,network_cross_reference_queue
8105_full_0214,左,U+5DE6,214,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B7%A6,network_cross_reference_queue
8105_full_0217,右,U+53F3,217,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%B3,network_cross_reference_queue
8105_full_0218,布,U+5E03,218,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B8%83,network_cross_reference_queue
8105_full_0227,北,U+5317,227,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8C%97,network_cross_reference_queue
8105_full_0229,凸,U+51F8,229,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%87%B8,network_cross_reference_queue
8105_full_0231,业,U+4E1A,231,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%9A,network_cross_reference_queue
8105_full_0234,归,U+5F52,234,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%BD%92,network_cross_reference_queue
8105_full_0239,甲,U+7532,239,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%94%B2,network_cross_reference_queue
8105_full_0245,由,U+7531,245,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%94%B1,network_cross_reference_queue
8105_full_0259,皿,U+76BF,259,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%9A%BF,network_cross_reference_queue
8105_full_0260,凹,U+51F9,260,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%87%B9,network_cross_reference_queue
8105_full_0275,白,U+767D,275,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%99%BD,network_cross_reference_queue
8105_full_0279,瓜,U+74DC,279,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%93%9C,network_cross_reference_queue
8105_full_0280,乎,U+4E4E,280,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%8E,network_cross_reference_queue
8105_full_0282,令,U+4EE4,282,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%BB%A4,network_cross_reference_queue
8105_full_0283,用,U+7528,283,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%94%A8,network_cross_reference_queue
8105_full_0285,印,U+5370,285,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8D%B0,network_cross_reference_queue
8105_full_0287,乐,U+4E50,287,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B9%90,network_cross_reference_queue
8105_full_0291,卯,U+536F,291,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8D%AF,network_cross_reference_queue
8105_full_0296,鸟,U+9E1F,296,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%B8%9F,network_cross_reference_queue
8105_full_0324,永,U+6C38,324,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B0%B8,network_cross_reference_queue
8105_full_0325,司,U+53F8,325,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%B8,network_cross_reference_queue
8105_full_0336,皮,U+76AE,336,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%9A%AE,network_cross_reference_queue
8105_full_0339,发,U+53D1,339,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%91,network_cross_reference_queue
8105_full_0343,矛,U+77DB,343,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%9F%9B,network_cross_reference_queue
8105_full_0345,母,U+6BCD,345,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%AF%8D,network_cross_reference_queue
8105_full_0347,丝,U+4E1D,347,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%B8%9D,network_cross_reference_queue
8105_full_0352,戎,U+620E,352,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%88%8E,network_cross_reference_queue
8105_full_0369,耳,U+8033,369,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%80%B3,network_cross_reference_queue
8105_full_0380,臣,U+81E3,380,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%87%A3,network_cross_reference_queue
8105_full_0390,有,U+6709,390,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9C%89,network_cross_reference_queue
8105_full_0392,而,U+800C,392,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%80%8C,network_cross_reference_queue
8105_full_0393,页,U+9875,393,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A1%B5,network_cross_reference_queue
8105_full_0397,灰,U+7070,397,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%81%B0,network_cross_reference_queue
8105_full_0423,虫,U+866B,423,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%99%AB,network_cross_reference_queue
8105_full_0444,年,U+5E74,444,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B9%B4,network_cross_reference_queue
8105_full_0446,先,U+5148,446,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%85%88,network_cross_reference_queue
8105_full_0450,竹,U+7AF9,450,NATIONAL_STANDARD_CANDIDATE_PARTIAL_REVIEW_REQUIRED,AMBIGUOUS_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%AB%B9,network_cross_reference_queue
