char,unicode,standard_rank,status,current_cnbe,current_cnbe_hex,proposed_cnbe,proposed_cnbe_hex,current_radix,proposed_radix,current_radix_name,proposed_radix_name,current_strokes,proposed_strokes,current_struct_type,proposed_struct_type,current_struct_name,proposed_struct_name,index_preserved,human_decision_id,target_dataset,source_table_write_status,database_rebuild_status
墙,U+5899,3054,COPIED_DATASET_PATCH_APPLIED,2458691984,0x928CA990,544319888,0x2071A990,146,32,西,土,17,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墟,U+589F,3055,COPIED_DATASET_PATCH_APPLIED,2562271728,0x98B929F0,544319984,0x2071A9F0,152,32,豕,土,23,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嘉,U+5609,3056,COPIED_DATASET_PATCH_APPLIED,2220982416,0x84618090,510689424,0x1E708090,132,30,自,口,12,14,3,1,up-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摧,U+6467,3057,COPIED_DATASET_PATCH_APPLIED,2886297200,0xAC096670,1081206384,0x4071E670,172,64,隹,扌,1,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
赫,U+8D6B,3058,COPIED_DATASET_PATCH_APPLIED,3133011632,0xBABDF6B0,2607937200,0x9B71F6B0,186,155,香,赤,23,14,11,3,full-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
截,U+622A,3059,COPIED_DATASET_PATCH_APPLIED,461947552,0x1B88C2A0,1047741088,0x3E7342A0,27,62,厂,戈,17,14,1,6,left-right,右上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
誓,U+8A93,3060,COPIED_DATASET_PATCH_APPLIED,1682295088,0x6445C930,2507196720,0x9570C930,100,149,生,言,8,14,11,1,full-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
境,U+5883,3061,COPIED_DATASET_PATCH_APPLIED,2094016560,0x7CD02830,544319536,0x2071A830,124,32,羽,土,26,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摘,U+6458,3062,COPIED_DATASET_PATCH_APPLIED,2642961792,0x9D886580,1081206144,0x4071E580,157,64,足,扌,17,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摔,U+6454,3063,COPIED_DATASET_PATCH_APPLIED,2574050624,0x996CE540,1081206080,0x4071E540,153,64,豸,扌,13,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
撇,U+6487,3064,COPIED_DATASET_PATCH_APPLIED,3423889520,0xCC146870,1081206896,0x4071E870,204,64,黹,扌,2,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
聚,U+805A,3065,COPIED_DATASET_PATCH_APPLIED,869508512,0x33D3A5A0,2154866080,0x8070A5A0,51,128,干,耳,26,14,7,1,bottom-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
慕,U+6155,3066,COPIED_DATASET_PATCH_APPLIED,481080656,0x1CACB550,1030796624,0x3D70B550,28,61,厶,⺗,21,14,9,1,bottom-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
暮,U+66AE,3067,COPIED_DATASET_PATCH_APPLIED,1909459680,0x71D00AE0,1215335136,0x48708AE0,113,72,示,日,26,14,0,1,single,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摹,U+6479,3068,COPIED_DATASET_PATCH_APPLIED,3197888400,0xBE9BE790,1081141136,0x4070E790,190,64,髟,手,19,14,7,1,bottom-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔓,U+8513,3069,COPIED_DATASET_PATCH_APPLIED,3201560880,0xBED3F130,2356212016,0x8C70F130,190,140,髟,艹,26,14,7,1,bottom-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔑,U+8511,3070,COPIED_DATASET_PATCH_APPLIED,3166892304,0xBCC2F110,2356211984,0x8C70F110,188,140,骨,艹,24,14,5,1,top-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔡,U+8521,3071,COPIED_DATASET_PATCH_APPLIED,3427562000,0xCC4C7210,2356212240,0x8C70F210,204,140,黹,艹,9,14,8,1,top-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔗,U+8517,3072,COPIED_DATASET_PATCH_APPLIED,3270898032,0xC2F5F170,2356212080,0x8C70F170,194,140,鬼,艹,30,14,11,1,full-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔽,U+853D,3073,COPIED_DATASET_PATCH_APPLIED,305492944,0x123573D0,2356212688,0x8C70F3D0,18,140,刀,艹,6,14,10,1,left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔼,U+853C,3074,COPIED_DATASET_PATCH_APPLIED,288158656,0x112CF3C0,2356212672,0x8C70F3C0,17,140,凵,艹,5,14,9,1,bottom-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
熙,U+7199,3075,COPIED_DATASET_PATCH_APPLIED,2130196880,0x7EF83990,1450228112,0x5670B990,126,86,而,灬,31,14,0,1,single,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔚,U+851A,3076,COPIED_DATASET_PATCH_APPLIED,3306221984,0xC510F1A0,2356212128,0x8C70F1A0,197,140,鹵,艹,2,14,1,1,left-right,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
兢,U+5162,3077,COPIED_DATASET_PATCH_APPLIED,200554016,0x0BF43620,175224352,0x0A71B620,11,10,入,儿,30,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
模,U+6A21,3078,COPIED_DATASET_PATCH_APPLIED,2354463248,0x8C564210,1265746448,0x4B71C210,140,75,艸,木,10,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
槛,U+69DB,3079,COPIED_DATASET_PATCH_APPLIED,1175698864,0x4613BDB0,1265745328,0x4B71BDB0,70,75,方,木,2,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榴,U+69B4,3080,COPIED_DATASET_PATCH_APPLIED,533445440,0x1FCBBB40,1265744704,0x4B71BB40,31,75,囗,木,25,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榜,U+699C,3081,COPIED_DATASET_PATCH_APPLIED,118274496,0x070CB9C0,1265744320,0x4B71B9C0,7,75,二,木,1,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榨,U+69A8,3082,COPIED_DATASET_PATCH_APPLIED,325859968,0x136C3A80,1265744512,0x4B71BA80,19,75,力,木,13,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榕,U+6995,3083,COPIED_DATASET_PATCH_APPLIED,3603511632,0xD6C93950,1265744208,0x4B71B950,214,75,龠,木,25,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
歌,U+6B4C,3084,COPIED_DATASET_PATCH_APPLIED,200692928,0x0BF654C0,1282528448,0x4C71D4C0,11,76,入,欠,30,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
遭,U+906D,3085,COPIED_DATASET_PATCH_APPLIED,1687201488,0x6490A6D0,2725521104,0xA27426D0,100,162,生,辶,18,14,1,8,left-right,左下包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
酵,U+9175,3086,COPIED_DATASET_PATCH_APPLIED,2518333264,0x961AB750,2758915920,0xA471B750,150,164,谷,酉,3,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
酷,U+9177,3087,COPIED_DATASET_PATCH_APPLIED,2553001840,0x982BB770,2758915952,0xA471B770,152,164,豕,酉,5,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
酿,U+917F,3088,COPIED_DATASET_PATCH_APPLIED,2691250160,0xA06937F0,2758916080,0xA471B7F0,160,164,辛,酉,13,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
酸,U+9178,3089,COPIED_DATASET_PATCH_APPLIED,2570336128,0x99343780,2758915968,0xA471B780,153,164,豸,酉,6,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
碟,U+789F,3090,COPIED_DATASET_PATCH_APPLIED,3573164528,0xD4FA29F0,1886497264,0x7071A9F0,212,112,龍,石,31,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
碱,U+78B1,3091,COPIED_DATASET_PATCH_APPLIED,278178576,0x1094AB10,1886497552,0x7071AB10,16,112,几,石,18,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
碳,U+78B3,3092,COPIED_DATASET_PATCH_APPLIED,312847152,0x12A5AB30,1886497584,0x7071AB30,18,112,刀,石,20,14,11,3,full-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
磁,U+78C1,3093,COPIED_DATASET_PATCH_APPLIED,538848272,0x201E2C10,1886497808,0x7071AC10,32,112,土,石,3,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
愿,U+613F,3094,COPIED_DATASET_PATCH_APPLIED,116405232,0x06F033F0,1030927344,0x3D72B3F0,6,61,亅,心,30,14,0,5,single,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
需,U+9700,3095,COPIED_DATASET_PATCH_APPLIED,1205571584,0x47DB9000,2909835264,0xAD709000,71,173,无,雨,27,14,7,1,bottom-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
辖,U+8F96,3096,COPIED_DATASET_PATCH_APPLIED,1671666016,0x63A39960,2675022176,0x9F719960,99,159,甘,车,20,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
辗,U+8F97,3097,COPIED_DATASET_PATCH_APPLIED,1689000304,0x64AC1970,2675022192,0x9F719970,100,159,生,车,21,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
雌,U+96CC,3098,COPIED_DATASET_PATCH_APPLIED,322145472,0x13338CC0,2893122752,0xAC718CC0,19,172,力,隹,6,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
裳,U+88F3,3099,COPIED_DATASET_PATCH_APPLIED,1893052208,0x70D5AF30,2440081200,0x9170AF30,112,145,石,衣,26,14,11,1,full-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
颗,U+9897,3100,COPIED_DATASET_PATCH_APPLIED,855484784,0x32FDA970,3044125040,0xB571A970,50,181,巾,页,31,14,11,3,full-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瞅,U+7785,3101,COPIED_DATASET_PATCH_APPLIED,2430867536,0x90E41850,1836161104,0x6D719850,144,109,行,目,28,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墅,U+5885,3102,COPIED_DATASET_PATCH_APPLIED,2128685136,0x7EE12850,544254032,0x2070A850,126,32,而,土,28,14,2,1,left-mid-right,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嗽,U+55FD,3103,COPIED_DATASET_PATCH_APPLIED,2029682640,0x78FA7FD0,510787536,0x1E71FFD0,120,30,糸,口,31,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
踊,U+8E0A,3104,COPIED_DATASET_PATCH_APPLIED,2212004000,0x83D880A0,2641461408,0x9D7180A0,131,157,臣,足,27,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蜻,U+873B,3105,COPIED_DATASET_PATCH_APPLIED,1688212400,0x64A013B0,2389808048,0x8E7193B0,100,142,生,虫,20,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蜡,U+8721,3106,COPIED_DATASET_PATCH_APPLIED,1254625808,0x4AC81210,2389807632,0x8E719210,74,142,月,虫,25,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蝇,U+8747,3107,COPIED_DATASET_PATCH_APPLIED,1879970928,0x700E1470,2389808240,0x8E719470,112,142,石,虫,1,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蜘,U+8718,3108,COPIED_DATASET_PATCH_APPLIED,1099043200,0x41821180,2389807488,0x8E719180,65,142,支,虫,16,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蝉,U+8749,3109,COPIED_DATASET_PATCH_APPLIED,1914213520,0x72189490,2389808272,0x8E719490,114,142,禸,虫,3,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嘛,U+561B,3110,COPIED_DATASET_PATCH_APPLIED,2532573616,0x96F401B0,510755248,0x1E7181B0,150,30,谷,口,30,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嘀,U+5600,3111,COPIED_DATASET_PATCH_APPLIED,2065399808,0x7B1B8000,510754816,0x1E718000,123,30,羊,口,3,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
赚,U+8D5A,3112,COPIED_DATASET_PATCH_APPLIED,2838754720,0xA933F5A0,2591159712,0x9A71F5A0,169,154,門,贝,6,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锹,U+9539,3113,COPIED_DATASET_PATCH_APPLIED,741602192,0x2C33F390,2809262992,0xA771F390,44,167,尸,钅,6,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锻,U+953B,3114,COPIED_DATASET_PATCH_APPLIED,776270768,0x2E44F3B0,2809263024,0xA771F3B0,46,167,山,钅,8,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
镀,U+9540,3115,COPIED_DATASET_PATCH_APPLIED,862516224,0x3368F400,2809263104,0xA771F400,51,167,干,钅,13,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
舞,U+821E,3116,COPIED_DATASET_PATCH_APPLIED,1265254880,0x4B6A41E0,2289091040,0x8870C1E0,75,136,木,舛,13,14,4,1,up-mid-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
舔,U+8214,3117,COPIED_DATASET_PATCH_APPLIED,1092337984,0x411BC140,2272379200,0x8771C140,65,135,支,舌,3,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
稳,U+7A33,3118,COPIED_DATASET_PATCH_APPLIED,3154821936,0xBC0AC330,1936835376,0x7371C330,188,115,骨,禾,1,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
熏,U+718F,3119,COPIED_DATASET_PATCH_APPLIED,1957279984,0x74A9B8F0,1450227952,0x5670B8F0,116,86,穴,灬,21,14,3,1,up-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箕,U+7B95,3120,COPIED_DATASET_PATCH_APPLIED,1920227664,0x72745950,1987107152,0x7670D950,114,118,禸,⺮,14,14,8,1,top-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
算,U+7B97,3121,COPIED_DATASET_PATCH_APPLIED,1954896240,0x74855970,1987107184,0x7670D970,116,118,穴,⺮,16,14,10,1,left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
